"Gene_id","Gene_name","Gene_type","Chromosome","Gene_start","Gene_end","Gene_age"
"ENSG00000136696","IL36B","protein_coding","2",113022091,113052867,19
"ENSG00000136695","IL36RN","protein_coding","2",113058638,113065382,15
"ENSG00000136697","IL1F10","protein_coding","2",113067970,113075850,15
"ENSG00000201805","RNU6-1180P","snRNA","2",113086805,113086911,15
"ENSG00000136689","IL1RN","protein_coding","2",113107214,113134016,14
"ENSG00000125637","PSD4","protein_coding","2",113157325,113209396,15
"ENSG00000125618","PAX8","protein_coding","2",113215997,113278950,12
"ENSG00000231292","IGKV1OR2-108","IG_V_gene","2",113406396,113406872,12
"ENSG00000136682","CBWD2","protein_coding","2",113437691,113496189,1
"ENSG00000184492","FOXD4L1","protein_coding","2",113498665,113501155,18
"ENSG00000221055","MIR1302-3","miRNA","2",113582959,113583096,17
"ENSG00000146556","WASH2P","transcribed_unprocessed_pseudogene","2",113588550,113599043,7
"ENSG00000144134","RABL2A","protein_coding","2",113627229,113643396,1
"ENSG00000202427","RNU6-744P","snRNA","2",113681111,113681217,14
"ENSG00000115084","SLC35F5","protein_coding","2",113705011,113756823,1
"ENSG00000265429","MIR4782","miRNA","2",113721290,113721368,19
"ENSG00000115091","ACTR3","protein_coding","2",113889960,113962596,1
"ENSG00000222923","RNU2-41P","snRNA","2",114420125,114420302,12
"ENSG00000175497","DPP10","protein_coding","2",114442299,115845752,1
"ENSG00000239185","RNU7-190P","snRNA","2",117139715,117139775,19
"ENSG00000088205","DDX18","protein_coding","2",117814650,117832379,1
"ENSG00000125633","CCDC93","protein_coding","2",117915478,118014133,1
"ENSG00000243510","RN7SL111P","misc_RNA","2",118016385,118016669,18
"ENSG00000125629","INSIG2","protein_coding","2",118088452,118110997,12
"ENSG00000163064","EN1","protein_coding","2",118842171,118847678,7
"ENSG00000019169","MARCO","protein_coding","2",118942166,118994660,12
"ENSG00000144119","C1QL2","protein_coding","2",119156243,119158889,12
"ENSG00000264833","RN7SL468P","misc_RNA","2",119169822,119170115,19
"ENSG00000115107","STEAP3","protein_coding","2",119223831,119265652,1
"ENSG00000186132","C2orf76","protein_coding","2",119302225,119366828,3
"ENSG00000155368","DBI","protein_coding","2",119366921,119372560,1
"ENSG00000171227","TMEM37","protein_coding","2",119429901,119438520,12
"ENSG00000080293","SCTR","protein_coding","2",119439843,119525301,14
"ENSG00000163075","CFAP221","protein_coding","2",119544432,119662251,4
"ENSG00000144120","TMEM177","protein_coding","2",119679167,119686507,6
"ENSG00000088179","PTPN4","protein_coding","2",119759631,119983818,6
"ENSG00000115109","EPB41L5","protein_coding","2",120013005,120179119,6
"ENSG00000226479","TMEM185B","protein_coding","2",120221278,120223408,6
"ENSG00000144118","RALB","protein_coding","2",120240064,120294713,12
"ENSG00000163083","INHBB","protein_coding","2",120346143,120351808,12
"ENSG00000074047","GLI2","protein_coding","2",120735623,120992653,3
"ENSG00000115112","TFCP2L1","protein_coding","2",121216587,121285207,12
"ENSG00000074054","CLASP1","protein_coding","2",121337776,121649587,1
"ENSG00000264229","RNU4ATAC","snRNA","2",121530881,121531007,12
"ENSG00000155438","NIFK","protein_coding","2",121726945,121736923,1
"ENSG00000211460","TSN","protein_coding","2",121737103,121767853,2
"ENSG00000223118","RN7SKP102","misc_RNA","2",123869256,123869570,18
"ENSG00000155052","CNTNAP5","protein_coding","2",124025287,124915287,6
"ENSG00000252674","RNA5SP102","rRNA","2",124932915,124933020,15
"ENSG00000206726","RNU6-259P","snRNA","2",124989219,124989325,15
"ENSG00000136732","GYPC","protein_coding","2",126655933,126696670,12
"ENSG00000206963","RNU6-675P","snRNA","2",126702839,126702942,16
"ENSG00000237524","TEX51","protein_coding","2",126898864,126902097,18
"ENSG00000238788","RNU7-182P","snRNA","2",127017421,127017482,18
"ENSG00000136717","BIN1","protein_coding","2",127048027,127107355,7
"ENSG00000186684","CYP27C1","protein_coding","2",127184120,127220078,12
"ENSG00000163161","ERCC3","protein_coding","2",127257290,127294176,1
"ENSG00000169967","MAP3K2","protein_coding","2",127298730,127388465,1
"ENSG00000200250","RNU6-1147P","snRNA","2",127316873,127316979,15
"ENSG00000115718","PROC","protein_coding","2",127418427,127429246,12
"ENSG00000163166","IWS1","protein_coding","2",127436207,127526886,2
"ENSG00000202429","RNU4-48P","snRNA","2",127472234,127472415,17
"ENSG00000169994","MYO7B","protein_coding","2",127535802,127637729,14
"ENSG00000072163","LIMS2","protein_coding","2",127638381,127681786,6
"ENSG00000144230","GPR17","protein_coding","2",127645864,127652639,12
"ENSG00000136709","WDR33","protein_coding","2",127701022,127811187,1
"ENSG00000173349","SFT2D3","protein_coding","2",127701508,127705242,7
"ENSG00000201470","RNY4P7","misc_RNA","2",127798903,127798998,18
"ENSG00000144231","POLR2D","protein_coding","2",127843551,127858157,2
"ENSG00000202532","RNU6-395P","snRNA","2",127845236,127845341,15
"ENSG00000144233","AMMECR1L","protein_coding","2",127861630,127885922,1
"ENSG00000136715","SAP130","protein_coding","2",127941217,128028120,7
"ENSG00000136731","UGGT1","protein_coding","2",128091200,128195677,1
"ENSG00000136720","HS6ST1","protein_coding","2",128236716,128318577,6
"ENSG00000238379","RNA5SP103","rRNA","2",128445081,128445198,15
"ENSG00000222014","RAB6C","protein_coding","2",129979664,129982738,1
"ENSG00000196604","POTEF","protein_coding","2",130074030,130129222,1
"ENSG00000252223","RNU6-1049P","snRNA","2",130109204,130109310,15
"ENSG00000152076","CCDC74B","protein_coding","2",130139287,130145134,6
"ENSG00000136699","SMPD4","protein_coding","2",130151392,130182750,2
"ENSG00000152082","MZT2B","protein_coding","2",130181737,130190729,9
"ENSG00000152086","TUBA3E","protein_coding","2",130191743,130198461,1
"ENSG00000136710","CCDC115","protein_coding","2",130338241,130342349,3
"ENSG00000136718","IMP4","protein_coding","2",130342225,130347810,1
"ENSG00000072135","PTPN18","protein_coding","2",130356007,130375409,6
"ENSG00000196834","POTEI","protein_coding","2",130459455,130509666,1
"ENSG00000251973","RNU6-473P","snRNA","2",130497743,130497849,15
"ENSG00000152093","CFC1B","protein_coding","2",130521197,130528604,12
"ENSG00000184761","PRSS40B","protein_coding","2",130539095,130549883,17
"ENSG00000183292","PRSS40A","protein_coding","2",130570829,130584161,17
"ENSG00000136698","CFC1","protein_coding","2",130592168,130599575,14
"ENSG00000222038","POTEJ","protein_coding","2",130611481,130658091,1
"ENSG00000251757","RNU6-848P","snRNA","2",130622838,130622944,15
"ENSG00000173302","GPR148","protein_coding","2",130729070,130730336,12
"ENSG00000178171","AMER3","protein_coding","2",130755435,130768134,15
"ENSG00000136002","ARHGEF4","protein_coding","2",130836916,131047263,6
"ENSG00000152102","FAM168B","protein_coding","2",131047876,131093460,12
"ENSG00000115762","PLEKHB2","protein_coding","2",131104847,131353709,9
"ENSG00000188219","POTEE","protein_coding","2",131218067,131265278,1
"ENSG00000212199","RNU6-127P","snRNA","2",131229607,131229713,15
"ENSG00000233087","RAB6D","protein_coding","2",131361111,131364142,3
"ENSG00000173272","MZT2A","protein_coding","2",131464900,131492743,9
"ENSG00000075886","TUBA3D","protein_coding","2",131476093,131482934,3
"ENSG00000284149","MIR4784","miRNA","2",131491160,131491236,19
"ENSG00000163040","CCDC74A","protein_coding","2",131527675,131533666,6
"ENSG00000204434","POTEKP","unprocessed_pseudogene","2",131591752,131627266,8
"ENSG00000251956","RNU6-617P","snRNA","2",131602790,131602896,15
"ENSG00000197927","C2orf27A","transcribed_unprocessed_pseudogene","2",131722375,131767404,19
"ENSG00000163046","ANKRD30BL","protein_coding","2",132147591,132257969,12
"ENSG00000239108","RNU6-1132P","snRNA","2",132152243,132152349,15
"ENSG00000202174","RNA5-8SP5","rRNA","2",132253154,132253305,11
"ENSG00000221288","MIR663B","miRNA","2",132256966,132257080,19
"ENSG00000018607","ZNF806","unprocessed_pseudogene","2",132309309,132318736,19
"ENSG00000252705","RNU6-175P","snRNA","2",132406752,132406858,16
"ENSG00000183840","GPR39","protein_coding","2",132416574,132646559,12
"ENSG00000200718","RN7SKP103","misc_RNA","2",132523617,132523936,17
"ENSG00000150551","LYPD1","protein_coding","2",132644853,132671579,12
"ENSG00000176771","NCKAP5","protein_coding","2",132671799,133568463,12
"ENSG00000252688","RNU6-579P","snRNA","2",133333829,133333930,16
"ENSG00000222068","RN7SKP154","misc_RNA","2",133391109,133391398,17
"ENSG00000200708","RN7SKP93","misc_RNA","2",133596091,133596399,19
"ENSG00000152127","MGAT5","protein_coding","2",134119983,134454621,6
"ENSG00000222921","RNA5SP104","rRNA","2",134231195,134231312,16
"ENSG00000152128","TMEM163","protein_coding","2",134455759,134719000,2
"ENSG00000153086","ACMSD","protein_coding","2",134838547,134902034,1
"ENSG00000263783","MIR5590","miRNA","2",134857820,134857873,19
"ENSG00000082258","CCNT2","protein_coding","2",134918235,134959342,12
"ENSG00000176601","MAP3K19","protein_coding","2",134964491,135047468,1
"ENSG00000115839","RAB3GAP1","protein_coding","2",135052265,135176394,1
"ENSG00000208308","SNORA40B","snoRNA","2",135136628,135136755,14
"ENSG00000121988","ZRANB3","protein_coding","2",135136916,135531236,1
"ENSG00000048991","R3HDM1","protein_coding","2",135531455,135725270,2
"ENSG00000201308","RNU6-512P","snRNA","2",135656477,135656579,12
"ENSG00000207654","MIR128-1","miRNA","2",135665397,135665478,12
"ENSG00000144224","UBXN4","protein_coding","2",135741619,135785055,1
"ENSG00000115850","LCT","protein_coding","2",135787840,135837180,12
"ENSG00000076003","MCM6","protein_coding","2",135839626,135876426,1
"ENSG00000115866","DARS","protein_coding","2",135906677,135986100,1
"ENSG00000121966","CXCR4","protein_coding","2",136114349,136118165,12
"ENSG00000251976","RN7SKP141","misc_RNA","2",136390332,136390669,16
"ENSG00000144229","THSD7B","protein_coding","2",136765545,137677717,12
"ENSG00000212425","RNA5SP105","rRNA","2",137512098,137512210,18
"ENSG00000150540","HNMT","protein_coding","2",137964020,138016364,6
"ENSG00000144228","SPOPL","protein_coding","2",138501801,138573547,2
"ENSG00000144227","NXPH2","protein_coding","2",138670772,138780348,12
"ENSG00000222826","RN7SKP286","misc_RNA","2",138863597,138863895,16
"ENSG00000240977","RN7SL283P","misc_RNA","2",139982684,139982986,18
"ENSG00000168702","LRP1B","protein_coding","2",140231423,142131701,12
"ENSG00000252015","RNU6-904P","snRNA","2",141167257,141167357,15
"ENSG00000115919","KYNU","protein_coding","2",142877498,143055832,1
"ENSG00000075884","ARHGAP15","protein_coding","2",143091362,143768352,3
"ENSG00000121964","GTDC1","protein_coding","2",143938068,144332568,1
"ENSG00000169554","ZEB2","protein_coding","2",144364364,144524583,7
"ENSG00000238057","ZEB2-AS1","antisense","2",144518097,144521477,17
"ENSG00000251905","RNU7-2P","snRNA","2",146145156,146145217,15
"ENSG00000207225","RNU6-692P","snRNA","2",147408342,147408448,16
"ENSG00000202074","RNU6-715P","snRNA","2",147495438,147495540,16
"ENSG00000253083","RNA5SP106","rRNA","2",147713455,147713554,15
"ENSG00000121989","ACVR2A","protein_coding","2",147844517,147930826,6
"ENSG00000212389","RNU6-1275P","snRNA","2",147877422,147877528,16
"ENSG00000115947","ORC4","protein_coding","2",147930397,148021604,1
"ENSG00000204406","MBD5","protein_coding","2",148021011,148516971,7
"ENSG00000135999","EPC2","protein_coding","2",148644440,148787568,2
"ENSG00000222126","RNU2-9P","snRNA","2",148825691,148825835,14
"ENSG00000168280","KIF5C","protein_coding","2",148875250,149026759,1
"ENSG00000150556","LYPD6B","protein_coding","2",149038107,149215262,9
"ENSG00000187123","LYPD6","protein_coding","2",149329985,149474148,12
"ENSG00000168288","MMADHC","protein_coding","2",149569634,149587816,3
"ENSG00000207270","RNU6-601P","snRNA","2",149610668,149610774,15
"ENSG00000115963","RND3","protein_coding","2",150468195,150539011,12
"ENSG00000184898","RBM43","protein_coding","2",151247940,151261879,14
"ENSG00000123609","NMI","protein_coding","2",151270465,151290057,12
"ENSG00000123610","TNFAIP6","protein_coding","2",151357592,151380048,12
"ENSG00000283569","MIR4773-2","miRNA","2",151368334,151368411,19
"ENSG00000242113","RN7SL124P","misc_RNA","2",151372003,151372287,19
"ENSG00000080345","RIF1","protein_coding","2",151409883,151508013,3
"ENSG00000183091","NEB","protein_coding","2",151485336,151734487,9
"ENSG00000162980","ARL5A","protein_coding","2",151788984,151828492,1
"ENSG00000182389","CACNB4","protein_coding","2",151832768,152099475,4
"ENSG00000115145","STAM2","protein_coding","2",152116801,152175992,3
"ENSG00000157827","FMNL2","protein_coding","2",152335237,152649834,12
"ENSG00000196504","PRPF40A","protein_coding","2",152651593,152717997,1
"ENSG00000177917","ARL6IP6","protein_coding","2",152717893,152761253,15
"ENSG00000177519","RPRM","protein_coding","2",153477338,153478808,12
"ENSG00000144278","GALNT13","protein_coding","2",153871913,154453849,7
"ENSG00000223290","RNA5SP107","rRNA","2",154590407,154590528,17
"ENSG00000162989","KCNJ3","protein_coding","2",154698299,154858352,1
"ENSG00000223197","RNU6-1001P","snRNA","2",155089439,155089538,17
"ENSG00000206718","RNU6-546P","snRNA","2",155330421,155330527,15
"ENSG00000153234","NR4A2","protein_coding","2",156324432,156342348,7
"ENSG00000115159","GPD2","protein_coding","2",156435290,156613735,1
"ENSG00000136542","GALNT5","protein_coding","2",157257598,157314211,9
"ENSG00000222404","RN7SKP281","misc_RNA","2",157298807,157299158,18
"ENSG00000136541","ERMN","protein_coding","2",157318625,157327713,15
"ENSG00000115165","CYTIP","protein_coding","2",157414619,157488961,12
"ENSG00000123612","ACVR1C","protein_coding","2",157526767,157629005,12
"ENSG00000115170","ACVR1","protein_coding","2",157736444,157875862,6
"ENSG00000007001","UPP2","protein_coding","2",157876702,158136154,1
"ENSG00000251980","RNU6-436P","snRNA","2",157912772,157912885,14
"ENSG00000212410","RNU6-932P","snRNA","2",157985789,157985894,16
"ENSG00000153237","CCDC148","protein_coding","2",158171081,158456753,1
"ENSG00000243723","RN7SL393P","misc_RNA","2",158447166,158447461,19
"ENSG00000144283","PKP4","protein_coding","2",158456964,158682879,12
"ENSG00000163331","DAPL1","protein_coding","2",158795317,158862781,12
"ENSG00000222300","RNU2-21P","snRNA","2",158935798,158935985,14
"ENSG00000115183","TANC1","protein_coding","2",158968671,159232659,1
"ENSG00000202029","RNU6-580P","snRNA","2",159027036,159027142,15
"ENSG00000196151","WDSUB1","protein_coding","2",159235793,159286799,6
"ENSG00000123636","BAZ2B","protein_coding","2",159318979,159616692,6
"ENSG00000136536","MARCH7","protein_coding","2",159712457,159771027,12
"ENSG00000241399","CD302","protein_coding","2",159768630,159798255,12
"ENSG00000248672","LY75-CD302","protein_coding","2",159771851,159904710,7
"ENSG00000054219","LY75","protein_coding","2",159803355,159904749,12
"ENSG00000153246","PLA2R1","protein_coding","2",159932006,160062610,12
"ENSG00000115221","ITGB6","protein_coding","2",160099666,160200313,14
"ENSG00000285373","LINC02478","lincRNA","2",160257718,160271880,12
"ENSG00000153250","RBMS1","protein_coding","2",160272151,160493794,1
"ENSG00000283734","MIR4785","miRNA","2",160407810,160407882,19
"ENSG00000244372","RN7SL423P","misc_RNA","2",160877547,160877850,19
"ENSG00000136560","TANK","protein_coding","2",161136908,161236221,12
"ENSG00000115233","PSMD14","protein_coding","2",161308038,161411717,1
"ENSG00000271924","RNA5SP108","rRNA","2",161409554,161409670,12
"ENSG00000136535","TBR1","protein_coding","2",161416094,161425870,12
"ENSG00000144290","SLC4A10","protein_coding","2",161424332,161985282,12
"ENSG00000197635","DPP4","protein_coding","2",161992241,162074542,1
"ENSG00000115263","GCG","protein_coding","2",162142873,162152404,12
"ENSG00000078098","FAP","protein_coding","2",162170684,162245151,1
"ENSG00000115267","IFIH1","protein_coding","2",162267079,162318703,1
"ENSG00000115271","GCA","protein_coding","2",162318840,162371595,1
"ENSG00000184611","KCNH7","protein_coding","2",162371407,162838730,1
"ENSG00000212312","RNA5SP109","rRNA","2",162496936,162497051,16
"ENSG00000200902","RNU6-627P","snRNA","2",163288995,163289096,15
"ENSG00000182263","FIGN","protein_coding","2",163593396,163736012,12
"ENSG00000115290","GRB14","protein_coding","2",164492812,164621848,12
"ENSG00000082438","COBLL1","protein_coding","2",164653624,164843679,12
"ENSG00000206869","SNORA70F","snoRNA","2",164687643,164687777,12
"ENSG00000199508","RNA5SP110","rRNA","2",164858432,164858546,15
"ENSG00000223318","RNA5SP111","rRNA","2",164895677,164895777,17
"ENSG00000169507","SLC38A11","protein_coding","2",164896186,164955525,1
"ENSG00000153253","SCN3A","protein_coding","2",165087522,165204067,15
"ENSG00000136531","SCN2A","protein_coding","2",165194993,165392310,1
"ENSG00000178662","CSRNP3","protein_coding","2",165469647,165689407,6
"ENSG00000115339","GALNT3","protein_coding","2",165747591,165794682,12
"ENSG00000123607","TTC21B","protein_coding","2",165857475,165953843,1
"ENSG00000144285","SCN1A","protein_coding","2",165984641,166149214,15
"ENSG00000222376","RN7SKP152","misc_RNA","2",166180652,166180966,17
"ENSG00000169432","SCN9A","protein_coding","2",166195185,166376001,15
"ENSG00000136546","SCN7A","protein_coding","2",166403573,166494326,17
"ENSG00000163092","XIRP2","protein_coding","2",166888487,167259753,12
"ENSG00000238357","RNU7-148P","snRNA","2",167631480,167631541,15
"ENSG00000172318","B3GALT1","protein_coding","2",167868948,167874041,2
"ENSG00000198648","STK39","protein_coding","2",167954020,168248141,1
"ENSG00000241074","RN7SL813P","misc_RNA","2",168451324,168451606,18
"ENSG00000172292","CERS6","protein_coding","2",168455862,168775137,1
"ENSG00000265694","MIR4774","miRNA","2",168582943,168583018,19
"ENSG00000199348","RNU6-766P","snRNA","2",168606390,168606496,15
"ENSG00000163072","NOSTRIN","protein_coding","2",168786539,168865514,6
"ENSG00000152253","SPC25","protein_coding","2",168834132,168913371,2
"ENSG00000152254","G6PC2","protein_coding","2",168901240,168910000,6
"ENSG00000073734","ABCB11","protein_coding","2",168922938,169031322,1
"ENSG00000073737","DHRS9","protein_coding","2",169064789,169096167,1
"ENSG00000081479","LRP2","protein_coding","2",169127109,169362685,7
